preferencia,titulo,comuna,estacion_cercana,distancia_estacion,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,currency_symbol,precio,gastos_comunes,search_gc,descripcion,direccion,url
0,Departamento En Arriendo En Ñuñoa 2d,Ñuñoa,Monseñor Eyzaguirre,889,2,2,,,70,66,$,700000,110000,0,"kav 7788 departamento amoblado y equipado en arriendo 2 dormitorios,,la ubicacion es en la calle valencia de la comuna de nunoa a pasos del hospital de carabineros farmacias y principales avenidas con locomocion,,el departamento que esta en el piso 2 de orientacion poniente consta de un living comedor con terraza con una cocina equipada con refrigerador microondas encimera y horno empotrado logia para lavadora 2 dormitorios uno mas pequeno con closet y otro dormitorio principal con walkin closet y terraza 2 banos uno en suite con dormitorio principal el departamento no posee estacionamiento y no posee bodega el barrio es seguro el edificio cuenta con una conserjeria con vigilancia y control de acceso 24 horas diarias el edificio es de 5 pisos y posee ascensores los gastos comunes ascienden a 110000 mensuales,no se aceptan mascotas,se arrienda a persona sola o pareja sin hijos,arriendo minimo por un ano,para agendar una visita se debe enviar la documentacion requerida,,las superficies han sido informadas por el dueno en tasacion a realizar por la entidad bancaria estas seran corroboradas,,contamos con la experiencia y respaldo de acop asociacion nacional de corredores de propiedades profesionales con un alto estandar de servicio a todos nuestros clientes incluyendo servicios legales y notariales,,para mas detalles puedes comunicarte con el agente inmobiliario katherine acevedo v elitte propiedades katherineacevedopropiedadeselittecl celular 56954031215 pag web wwwpropiedadeselitteclkacevedo","(kav) Valencia, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-986348104-departamento-en-arriendo-en-nunoa-2d-_JM#position=13&search_layout=stack&type=item&tracking_id=0381c427-b8ba-4bcc-88cd-6dae99aa8a5d
0,"Lindo Dpto 2d/2b, Cercano A 3 Estaciones De Metro",Ñuñoa,Santa Isabel,426,2,2,1,1,50,50,UF,514824,58000,0,"comodo y lindo departamento piso 9 con orientacion poniente 2 dormitorios 2 banos completos living comedor terraza y cocina americana equipada con horno electrico y encimera de vitroceramica 1 estacionamiento 2 espacios para bicicletas y bodega,el edificio cuenta con piscina gimnasio estacionamientos de visitas salon multiusos y seguridad 24 hrs y se encuentra a muy pocos minutos caminando a las estaciones de metro irarrazabal santa isabel y parque bustamante, no se aceptan mascotas, 2 meses de garantia, disponibilidad a partir del 15 mayo 2022","Mujica 99, Ñuñoa, Chile, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-988110674-lindo-dpto-2d2b-cercano-a-3-estaciones-de-metro-_JM#position=12&search_layout=stack&type=item&tracking_id=0381c427-b8ba-4bcc-88cd-6dae99aa8a5d
0,Hermoso Departamento A Pasos Del Mall Portal Ñuñoa,Ñuñoa,,,2,2,1,1,65,58,$,550000,105000,0,"hermoso departamento a pasos del portal nunoa en barrio residencial cercano a colegios y universidades en sector de baja densidad habitacional consta de livingcomedor 2 dormitorios principal en suite 2 banos cocina terrazas en living y en dormitorio principal,se entrega recien pintado color blanco marfil pisos flotantes nuevos en living y pasillos,estacionamiento y bodega la propiedad se encuentra en el piso 12 orientacion oriente con acceso controlado 24 horas excelente seguridad cuenta con amplias areas verdes zona de juegos infantiles quinchos piscinas salas de eventos gimnasio y lavanderia","Los Alerces 3330, Ñuñoa, Santiago, Chile, Juan Gómez Millas, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985004045-hermoso-departamento-a-pasos-del-mall-portal-nunoa-_JM#position=24&search_layout=stack&type=item&tracking_id=951d3e65-c1b6-45f1-910e-454b10881f40
0,Departamento En Arriendo De 2 Dorm. En Ñuñoa,Ñuñoa,Villa Frei,901,2,2,1,,97,78,$,800000,150000,0,"excelente departamento casi nuevo muy poco uso ,living comedor con salida a terraza con una esplendida vista hacia el oriente ,cocina independiente con muebles de alto estandar y cubierta de cuarzo equipada con encimera de vitro ceramica horno y microondas conexion para lavadora y lavavajillas,cuenta con dos dormitorios de buen tamano y dos banos habitacion principal en suite cada dormitorio con su closet,terminaciones de primer nivel ventanas de termopanel piso de porcelanato en living comedor y flotante en los dormitorios,,calefaccion por losa radiante y sistema de agua caliente centralizado con medidor independiente,gastos comunes 150000 y contribuciones 120000 cuenta con un estacionamiento y una bodega,,en las areas comunes se encuentra una piscina sala multiuso conserjeria 247 ,excelente conectividad locomocion cercano a supermercados colegios y plazas","Pedro Torres - Moderno Con Buenos Espacios, Parque Juan XXIII, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985296701-departamento-en-arriendo-de-2-dorm-en-nunoa-_JM#position=31&search_layout=stack&type=item&tracking_id=951d3e65-c1b6-45f1-910e-454b10881f40
0,Depto Studio Amoblado. Zañartu 1100. Ñuñoa. $360.000,Ñuñoa,Rodrigo de Araya,731,1,1,,,"24,72","24,72",$,360000,,0,"rentando spa presenta maravillosa oportunidad de arriendo de departamento tipo studio amoblados con gasto comun agua luz y wifi incluidos dentro del pago de arriendo,todos tienen terraza,todos los departamentos incluyen ,cama ,lamparas,cortinas rollers,valor de arriendo 360000,incluye dentro del pago de arriendo,tv cable wifi vtr,gasto comun,agua enel,aprovecha este nuevo lindo y comodo edificio ubicado en la comuna de nunoa que cuenta con con instalaciones de alta calidad y estandares de seguridad cercanos a metro rodrigo de araya,caracteristicas y terminaciones de cada uno de nuestros departamentos,piso gres porcelanico tipo madera,cocina equipada con horno campana y encimera vitroceramica, termo individual y conexion a lavadora,cubierta de cuarzo en muebles de cocina,ventanas termopanel pvc,puerta de acceso principal enchapada de madera,espacios comunes,quincho, bicicleteros,piscina,gimnasio,lavanderia,sala de usos multiples,interesados enviar,requisitos previos,la renta 3 veces el valor del arriendo puede complementar,3 ultimas liquidaciones,12 ultimas cotizaciones afp,contrato de trabajo indefinido,dicom platinum 360,foto rut por ambos lados,el codeudor solidario aval con los mismos requisitos sin complementar,se solicita para ingreso y entrega de propiedad,1 mes arriendo,1 mes de garantia,comision de corretaje 50 del valor de arriendo iva,renta minima requerida 1080000,asimismo el edificio incluye camara de seguridad y acceso controlado con conserjeria,rentando spa ofrece distintas facilidades, pagos con tarjetas de credito debito casas comerciales o transferencias, acumula puntos con tus tarjetas del banco, firma tu contrato online,si lo deseas puedes agendar una visita a esta propiedad la cual puede ser presencial o via streaming desde la comodidad de tu hogar,no pierdas esta oportunidad mas informacion al 569 3093 4618","Zañartu 1100, Ñuñoa, Chile, Estadio Nacional, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-982687052-depto-studio-amoblado-zanartu-1100-nunoa-360000-_JM#position=14&search_layout=stack&type=item&tracking_id=951d3e65-c1b6-45f1-910e-454b10881f40
0,Pedro De Valdivia - Sucre,Ñuñoa,Ñuñoa,666,2,2,1,,"73,85","67,39",$,700000,100000,0,"comodo departamento en barrio consolidado,a pasos de irarrazaval y todos los servicios necesarios,lindo entorno con ciclovias y restaurantes,el departamento incluye ,cortinas sofa cama lamparas refrigerador set de loza set de cubiertos y set de vasos","Avenida Pedro De Valdivia 2700 - 3000, Ñuñoa, Chile, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-982429953-pedro-de-valdivia-sucre-_JM#position=43&search_layout=stack&type=item&tracking_id=ca94df31-6995-477a-830c-174013e66c20
0,Pedro De Valdivia - Sucre,Ñuñoa,Ñuñoa,666,2,2,1,,"73,85","67,39",$,700000,100000,0,"comodo departamento ubicado en el barrio consolidado de nunoa,rodeado de servicios y equipamiento,a pocas cuadras de irarrazaval en agradable entorno y vida de barrio,el departamento incluye ,cortinas sofa cama lamparas refrigerador set de loza set de cubiertos y set de vasos","Av. Pedro De Valdivia 2700 - 3000, Ñuñoa, Chile, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-982442978-pedro-de-valdivia-sucre-_JM#position=37&search_layout=stack&type=item&tracking_id=ca94df31-6995-477a-830c-174013e66c20
0,"Mariposa, Metro Villa Frei. Plaza Ñuñoa. Hermosa Vista.",Ñuñoa,Villa Frei,736,2,2,1,,"61,12",58,UF,553436,100000,0,"lindo departamento estilo mariposa muy luminoso en perfecto estado ubicado en el mejor sector de la comuna de nunoa estacion villa frei del metro locomocion colectiva a pasos de plaza nunoa restaurantes cafecitos farmacias bencineras strip center comercio el departamento consta de 2 dormitorios en suite 2 comodos banos livingcomedor con salida a acogedora terraza cocina americana equipada con encimera horno electrico campana ventanas termopanel estufas electricas en dormitorios y living cortinas roller y lamparas en todo el departamento espacio para lavadora estacionamiento y bodega estacionamiento de visitas edificio con conserjeria las 24 horas piscina lavanderia sala de cine sala de reuniones gimnasio,contactar a isabella valenzuela isabellaportfoliopropiedadesgmailcom 990895365,terminaciones ,piso banos porcelanato,caracteristicas propiedad ,cocina americana cocina amoblada cocina equipada,caracteristicas comunidad ,accesos controlados citofono estacionamiento de visitas gimnasio piscina porton electrico sala de cine sala de eventos,gastos ,gastos comunes 88000,estacionamientos y bodegas , estacionamientos 1,bodegas 1","Los Jardines 63, Parque Juan XXIII, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-980602077-mariposa-metro-villa-frei-plaza-nunoa-hermosa-vista-_JM#position=22&search_layout=stack&type=item&tracking_id=ca94df31-6995-477a-830c-174013e66c20
0,L&v Arriendo Duble Almeyda,Ñuñoa,Monseñor Eyzaguirre,427,1,1,1,1,50,45,UF,547000,90000,0,"moderno de departamento de 1 dormitorio y 1 bano living con salida a la terraza cocina integrada conexion para lavadora el edificio cuenta con gimnasio equipado quincho sala multiuso sala de cine y piscina,cercano a supermercados centros comerciales estacion de metro linea 3 irarrazabal,coordina visita con victoria 9 79698543","Dublé Almeyda 1424, Ñuñoa, Chile, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-989052624-lv-arriendo-duble-almeyda-_JM#position=20&search_layout=stack&type=item&tracking_id=ca94df31-6995-477a-830c-174013e66c20
0,"Disponible Para Fin De Mayo, Muy Cómodo",Ñuñoa,Villa Frei,846,2,2,,,56,56,$,520000,75000,0,"precioso departamento remodelado en 3er piso edificio tradicional de nunoa sin ascensor vista oriente,living comedor cocina concepto abierto separada del living,apliques focos y cortinas instaladas,d1 con closet bano completo y salida a balcon tipo jardinera,d2 pequenoescritorio luminoso,2do bano de buen tamano y 2do closet,cocina full equipada con encimera horno doble funcion grillmicroondas empotrado espacio para refrigerador estandar detalles en piedra natural en banos y cocina,cercano a la estacion de metro linea 3 plaza nunoa campus oriente uc parques ciclo rutas gimnasio supermercados colegios farmacias y otros servicios,facil acceso por diagonal oriente e irarrazaval,edifico seguro y residencial,gastos comunes 70000 80000,sin estacionamiento,sin bodega,coordina tu visita por correo o directamente el wsp vale la pena visitar","Julio Zegers 4203, Ñuñoa, Chile, Parque Juan XXIII, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985614569-disponible-para-fin-de-mayo-muy-comodo-_JM#position=4&search_layout=stack&type=item&tracking_id=951d3e65-c1b6-45f1-910e-454b10881f40
0,Departamento Metro Príncipe De Gales/plaza Augusto D' Halma,Ñuñoa,Príncipe de Gales,465,3,2,1,,104,90,$,750000,160000,1,"wwwprocasacl metro principe de gales plaza augusto d halmar espectacular departamento con vista a areas verdes aseguradas en barrio residencial de la comuna de nunoa con excelente conectividad a pasos de estacion de metro principe de gales cercano a avenidas supermercados ciclovias y circuitos de running del lugar ademas de restaurantes cafes y pubs,el edificio cuenta con piscina salon de evento quincho panoramico en el ultimo piso sala gourment sala de juegos para ninos gimnasio y excelentes areas verdes el departamento cuenta con living comedor juntos cocina independiente amplia terraza 3 dormitorios principal en suit con walk in closet y terraza privada 2 banos logia y zona de escritorio gastos comunes 160000 aprox incluye 4 m3 de agua caliente entrega 28 de abril 2022","Metro Príncipe De Gales/plaza Augusto D' Halmar, Diego de Almagro, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985607993-departamento-metro-principe-de-galesplaza-augusto-d-halma-_JM#position=10&search_layout=stack&type=item&tracking_id=951d3e65-c1b6-45f1-910e-454b10881f40
0,Departamento Arriendo,Ñuñoa,Chile España,492,4,3,1,1,123,123,$,720000,160000,0,"departamento ,4 dormitorios 2 en suite ,2 dos mas ,3 banos,cocina independiente con logia cocina amoblada y equipada cocina y campana,terraza,sector tranquilo cercano a estaciones de metro y a comercios","Brown Sur 1 - 300, Ñuñoa, Chile, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-984836502-departamento-arriendo-_JM#position=3&search_layout=stack&type=item&tracking_id=951d3e65-c1b6-45f1-910e-454b10881f40
0,Departamento Villa Frei Rotonda De Grecia Metro,Ñuñoa,Los Orientales,97,3,1,,,70,70,$,500000,10000,0,"americo vespucio 1400 metro grecia rotonda comuna nunoa,departamento villa frei,edificio 4 pisos,departamento piso 1,70 metros utiles,living comedor muy iluminado,3 dormitorios,1 bano,cocina amplia amoblada logia con calefont conexion a lavadora,orientacion sur oriente,variedad de closets ventanas de aluminio con protecciones,estacionamientos comunitarios cerrados,gastos comunes 10000 ,valor arriendo 500000,abundantes areas verdes juegos infantiles recinto cerrado citofonia sin acceso controlado,excelente conectividad a pasos del metro grecia y americo vespucio supermercados mall plaza egana","Avenida Américo Vespucio 1400, Ñuñoa, Chile, Diagonal Oriente, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985617334-departamento-villa-frei-rotonda-de-grecia-metro-_JM#position=2&search_layout=stack&type=item&tracking_id=951d3e65-c1b6-45f1-910e-454b10881f40
0,Metro M. Eyzaguirre / Con Estacionamiento,Ñuñoa,Irarrázaval,796,2,2,1,,80,75,$,600000,110000,0,"departamento piso 10 amoblado en tranquila calle de nunoa ,ubicacion privilegiada metro monsenor eyzaguirre e irarrazaval buenisima conectividad a un paso de av irarrazaval ciclovias barrio italia y lugares de esparcimiento,descripcion 80 m2 completamente amoblado y equipado ,recibidor living comedor con salida a balcon con hermosa vista despejada cocina tradicional amoblada y equipada desayunador logia con lavadora secadora y lavadero ,dos dormitorios principal en suite cama de 2 plazas segundo dormitorio con cama de 1 plaza amplios closets segundo bano completo ,estacionamiento,edificio cuenta con sala de eventos quincho en azotea con vista 360 gimnasio piscina y agradable jardin conserjeria y seguridad 24 hrs ,solicitar video,contacto exequiel gonzalez,56 9 94489338 56 9 42345268","República De Israel 900 - 1200, Ñuñoa, Región Metropolitana, Chile, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985161024-metro-m-eyzaguirre-con-estacionamiento-_JM#position=1&search_layout=stack&type=item&tracking_id=c6ed3448-343a-442b-bd42-b8c5b96b51b5
